Gabrijeli,Gabri
ustupio,ustúpiti
šibenski,
tajkun,tàjkūn
Josip,
Stojanović Jolly,Stojanov
rent-a-car,
firme,fȋrma
Pročitajte,pročìtati
otkrila,òtkriti
afera s,afe
Uznemiravaju,uznemirávati
 diraju, di
razumiješ,razùmjeti
tlačenje,tlače
"""Nemam","""Ne"
autoservis,autosèrvīs
takvih,
auta,ȁut
prođe,prȏći
Jučer,
iskaz,ȉskāz
uzrujan,
Uzrujan,
skaču,skákati
ogradi,ográditi
slikaju,slȉkati
uzrujavaju,uzrujávati
Obitelj,obítelj
svetinja,svétinja
eto,
"tako""",ta
ministričin,
Tvrdio,tvŕditi
veze,vézati
luksuznim,
dira,dírati
"komentara""",komen
"""Čiji","""Č"
masne,
"ruke""",ru
govori da,govor
rekla da,rekla
automobil,automòbīl
njenih,njȇn
roditelja,ròditelj
raspoložen,
"""Radim","""Ra"
ispričavam,ispričávati
"doviđenja""",doviđ
HDZ-ove,HDZ
poklopio,poklòpiti
GABRIEL,
SILVA,
brazilski,
kikboksač,kikbo
sin,sȋn
boraca,bórac
Andersona,Ander
Silve,Si
doživio,dožívjeti
težak,tèžāk
nokaut,nokàut
kikboks,kik
meču,mètati
Borba,bòrba
Vincenta,Vince
Familiarija,Familiar
titulu,tȉtula
IKF,IKF
organizacije,organizácija
srednjoj,
Sin,sȋn
legendarnog,
"""Pauka""","""Pa"
borbe,bòrba
nokdaun,nȍkdāun
sudac,sẉd1
odbrojavao,odbrojávati
Silva,
oporavio,opòraviti se
20-ak,20
sekundi,sekùnda
konopcima,kònopac
ringa,rȉng2
TOMISLAV,
TOMAŠEVIĆ,
redovnoj,
konferenciji,konferèncija
Bila,bȉti1
presica,prȅsica
najavljeno,najáviti
ukidanje,ukida
roditelj,ròditelj
odgojitelj,odgòjitelj
naknada,nȃknada
dijete,dijéte
smanjena,smánjiti
2500,25
Zagrebački,
gradonačelnik,gradonáčelnīk
Tomislav,
Tomašević,
punktova,pȕnkt
popodnevnim,
besplatnih,
udžbenika za,udžbenik
osnovne,
škole,škȏla
Zagrebačkom,
velesajmu,velesájam
masovno,
kvartovima,kvȁrt
u domovima,u dom
zdravlja,zdrȃvlje
lokacija,lokácija
vikendom,vìkend  (I)
67,67
i 56,i 
Najveći,
udio,údio
cijepljenima,cijeplje
čine,čȋn
Zagrepčani,
dolaze na,dolaz
Upitan,
ukidanju,ukida
kritičar,krìtičār
ukidanja,ukida
"""kopernikanski","""koperni"
"obrat""",obr
oporbeni,
zastupnik,zástupnīk
kritizirao,kritizírati
mjeru te,mjeru
iznos za,iznos
dosegnuo,doségnuti
ukupni,
6000,60
dječjih,
vrtića,vẕtić
"""Pokazalo","""Poka"
smanjenja,smanj
rođene,ròditi
utrošenih za,utrošeni
"mjeru""",mje
covid-potvrdama,covid-po
gradskoj,
postupati,postúpati
državna,
uprava,ȕprava
obvezne,
gradskim,
službenike,slȕžbenīk
korisnike,kòrisnīk
usluga,ȕsluga
tiče,tícati
dilema,diléma
slijedit ćemo,slijedit
državnoj,
covid-potvrde,covid-po
morat,mórati
tjedno,
Pitanje,pítānje
snositi,snòsiti
trošak,trȍšak
otvoreno,
komunikaciji,komunikácija
"upravom""",uprav
Najavio,najáviti
"""besplatni""","""besplat"
udžbenici,ȕdžbenīk
ostaju,òstajati
sljedeću,
školsku,
osiguran,osigùrati
ostvarenim,ostva
uštedama,ȕšteda
LIVE,
STREAM,STR
TEKSTUALNI,TEKST
PRIJENOS,prijénos
MOGLI,mȍći (I)
STE,bȉti1
PRATITI,prȁtiti
INDEXU,IND
GUVERNER,guvèrnēr
narodne,
banke,bànka
(HNB),(H
Boris,bòriti se
Vujčić,vẉk
je da,je
lanjske,
deflacije,deflácija
aktualnog,
osnovno,
faktori,fȁktor
utječu,ùtjecati
potrajati,potràjati
inflacija,inflácija
usporiti,uspòriti
otprilike,
guverner,guvèrnēr
"""Ekonomska","""Ekon"
politika,polìtika
postpandemijski,postpand
"izazovi""",izazo
Hrvatskog,
(HED),(H
njegovim,njègov
središnje,
ocjenjuju,ocjenjívati
potiču,pòticati
inflaciju,inflácija
obnove,obnòviti
lanci,lánac
opskrbe,opskẕbiti
nastaviti,nàstaviti
naznake,nȃznaka
metala,mètāl
neprerađenih,
prehrambenih,
namirnica,námirnica
počele,pòčēti
lagano,
nafte,nȁfta
Prolazni,
efekti,èfekt
prolaznim,
efektima,èfekt
monetarna,
dođe,dȏći
prelijevanja,prelijev
očekivanja,očekívānje
dugoročniji,
dogoditi,dogòditi se
kanal,kànāl
svog izlaganja,svog izl
temu,téma
strahu,strȃh
Monetarna,
pandemijske,pandemij
"krize""",kri
Kazao,kázati
tržištu,tȑžīšte
rizika,rìzik
višu,
"""No ne","""No"
razinama,ràzina
alarmirajuće,alarmira
stopi,stòpa
centralne,
"ciljaju""",cilja
Razlika,rázlika
stvarnoj,
percipiranoj,percipir
stvarna,
percipirana,percipírati
razdvojile,razdvòjiti
većom,
percepcija,percèpcija
veća,
stvarne,
Naveo,nàvesti1
zaslužan,
polovinu,polòvina
potrošačkih,
prisutan,
ostalih,
osvrnuo,osvŕnuti se
nekretnina,nekretnìna
ustvrdivši,ustvŕditi
indeks,ìndeks
pretpostaviti,pretpòstaviti
izravna,
veza,vȅza
monetarne,
Naglasio,naglásiti
negativne,
kamatne,
štednju,štédnja
pretvaraju,pretvárati
nekretnine,nekretnìna
subvencije,subvèncija
upitno,
naglasivši,naglásiti
promijene,promijéniti
VEĆ,
NEŠTO,
youtuber,youtu
Logan,Lo
legendarnim,
američkim,
boksačem,bòksāč1
Mikeom,Mik
Tysonom,Tys
otvoren,
ekshibicijske,
popularnim,
youtuberom,youtu
sljedeća,
remi,rèmi2
Floydom,Flo
Mayweatherom,Mayweath
Mike,Mi
Tyson,Ty
studenome,
Roya,Ro
Jonesa,Jon
Jr,Jr
-a,-a
Još,
službene,
potvrde,potvŕditi
podići,pòdīći
tenzije,tènzija
izjavom,ȉzjava
njegovog,njègov
Tommyjem,Tommy
Furyjem,Fur
''Mike,''M
prestar,
borim,bòriti se
Prebio,prèbiti
starca,
 To, To
kul'',ku
''Brate,''B
pričamo,príčati
Imam,ìmām
reflekse,rèfleks
mačke,mȁčka
Volim,vòljeti
Mikea,Mi
pobijediti,pobijéditi
AKO,
JE,
suditi,súditi
USKOK-a,USK
mirno,
uživala,užívati
slobodi,slobòda
upite iz,upite
odgovorili,odgovóriti
"""Povodom","""Povo"
Vašeg,
upita,ùpiti
obavještavamo,obavještávati
Vas da,Vas
predmetnom,
navoda,návod
objavljenih,objavlje
USKOK,uskòčiti
provodio,provòditi
izvide,ìzvidjeti
pribavljena,prìbaviti
dokumentacija,dokumentácija
obavljeni,òbaviti
obavijesni,
razgovori,rȁzgovōr
SAFU-a,SAF
zatraženi,zatrážiti
ex-post,ex-
kontrole,kontróla
javne,
nabave,nàbaviti
određenih,
donio,dònijēti
meritornu,
Vas,
vezano,
konkretni,
Rezultati,rezùltāt
provedenih,prove
izvida,izv
zahtjev,záhtjev
dostavljeni,dòstaviti
Uredu,úred
radom,ràdōm
važećim,
propisima,pròpis
Ured,úred
nadležan,
predmetni,
"slučaj""",slu
portal,pòrtāl
Telegram,tȅlegram
ministarstvo,ministàrstvo
vodila,vòditi
softver,sȍftvēr
platilo,plátiti
čak 13,čak
pribavljenih,pribavlj
europskih,
dotad,
nepoznatoj,
pisanju,písānje
Jutarnjega,
lista,lȉsta
 USKOK-ovi, USKO
zaposlenici bavili,zaposlen
se neobičnom,se neobi
kupovinom,kupòvina
softvera,sȍftvēr
"""dokazi","""do"
prikupili,prìkupiti
iznesene,ìznijēti
"protuzakonito""",protuzak
samostalnom,
uredu,úred
zaduženog,zaduž
procesuiranje,procesui
proračun,prȍračūn
izostalo bi,izostalo
uhićenje,uhićénje
suradnicima,sùradnīk
Vjerojatno,
politički,
moćna,
podsjetimo,pòdsjetiti
vladajućeg,
HDZ-a,HD
Afera,aféra
kompleksna,
plaćeno,plátiti
postupanja,postu
prekriva,prekrívati
krajnjom,
diskrecijom,diskrécija
izvidima,izvid
provodi,provòditi
zaključcima,záključak
doznati,dòznati
šturih,
birokratskih,
formulacija,formulácija
novcem,nòvac
platila,plátiti
zadržao,zadẕžati
računu,ràčūn
idućega,
povučeno,
plaćanja,plaća
poreza,pòrez
dobit,dȍbīt
vidu,vȋd
pozajmice,pòzajmica
zaposleniku,zaposlènīk
Jukićeve,Jukić
otišlo,oti
USKOK-u,USK
problematično,
Europski,
tužitelj,tùžitelj
Otkud,
tolika,
tumačenju,tumač
jednostavnih,
transakcija,transàkcija
strani,strána
zasad,zásad
Činjenica,čȉnjenica
raspolagao,raspolágati
preciznije,
relevantnim,
informacijama,informácija
akciju,àkcija
smatrala,smátrati
legalnom,
Svejedno,
"""nije","""n"
"odluku""",odl
DEJAN,
STANKOVIĆ,stȁti
tamošnjih,
zainteresirana,zainteresírati
klupu,klúpa
drži,dẕžati
paničnoj,
Srpski,
Sampdorije,Sampd
kontaktirali,kontaktírati
Zvezdu,Zve
beogradskim,
veže,vézati
potencijalno,
ponudi,pònuditi
bolji,
neriješene,
Stankovićem,Stankovi
sadašnji,
D'Aversa,D'Ave
Salernitane,Salernit
natjerati,nàtjerati
čelnike,čȇlnīk
ukažu,ukázati
povjerenje,povjerénje
